kepid,orbital_period,transit_duration_hr,transit_depth_ppm,planet_radius_earth,stellar_temp_k,stellar_radius_solar,stellar_mass_solar,impact_parameter,equilibrium_temp,signal_to_noise,target,source,tid,stellar_density,duration_over_period,depth_per_planet_radius,target_id,exominer_score
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.7902509491095524
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.8396104410831419
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.8396104410831419
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.8396104410831419
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.8395784447447854
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.8395784447447854
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.8395784447447854
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.7902509491095524
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.7902509491095524
10872983.0,2.56658897,2.429,226.5,1.59,6046.0,0.972,1.053,0.755,1360.0,15.0,1,Kepler,,1.146645321742405,0.039433011235254854,89.59293952259026,10872983.0,0.7902509491095524
6721123.0,7.36178958,5.022,233.7,39.21,6227.0,1.958,1.358,1.169,1342.0,47.7,0,Kepler,,0.1809096151221315,0.028423795130487175,0.1520075038813249,6721123.0,0.0160090280114676
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.900700129150383
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.9020458982317234
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
10910878.0,16.06864674,3.5347,4914.3,5.76,5031.0,0.848,0.801,0.052,600.0,161.9,1,Kepler,,1.313542857095629,0.009165623506934206,148.12101694754847,10910878.0,0.912515607263186
11446443.0,2.470613377,1.74319,14230.9,13.04,5820.0,0.964,0.971,0.818,1339.0,4304.3,1,Kepler,,1.0838960744637451,0.029398738029142977,83.69069637258944,11446443.0,0.916598916625834
10666592.0,2.204735417,3.88864,6674.7,16.1,6440.0,1.952,1.449,0.224,2048.0,5945.9,1,Kepler,,0.19481791320751127,0.07349029836198749,25.750163860382838,10666592.0,0.773757210820229
6922244.0,3.522498429,3.19843,9145.7,14.59,6225.0,1.451,1.132,0.631,1521.0,1741.5,1,Kepler,,0.3705476363879062,0.037833349759111304,42.96416399186086,6922244.0,0.9325048843524372
10984090.0,3.709214104,2.6302,131.1,1.16,5833.0,1.022,0.974,0.051,1206.0,50.6,1,Kepler,,0.9124432497770641,0.02954579120073141,97.42858395616533,10984090.0,0.7026415038963629
10984090.0,3.709214104,2.6302,131.1,1.16,5833.0,1.022,0.974,0.051,1206.0,50.6,1,Kepler,,0.9124432497770641,0.02954579120073141,97.42858395616533,10984090.0,0.7026415038963629
10984090.0,3.709214104,2.6302,131.1,1.16,5833.0,1.022,0.974,0.051,1206.0,50.6,1,Kepler,,0.9124432497770641,0.02954579120073141,97.42858395616533,10984090.0,0.7956950216501694
10984090.0,3.709214104,2.6302,131.1,1.16,5833.0,1.022,0.974,0.051,1206.0,50.6,1,Kepler,,0.9124432497770641,0.02954579120073141,97.42858395616533,10984090.0,0.7956950216501694
