tic_id
16288184
144065872
66818296
317060587
112395568
366989877
320004517
38846515
253990973
299799658
79748331
7088246
201604954
201642601
6663331
31858843
92352620
31858844
120247528
140830390
158297421
351601843
360742636
370133522
50365310
124709665
106997505
238597883
169904935
156115721
440801822
231663901
139853601
97700520
96246348
155044736
175310067
182943944
291555748
149603524
140706664
143994283
238374636
141482386
388624270
447283466
374908020
336732616
464296022
304021498
149601557
400595342
363260203
90544017
231670397
310483807
385624852
90448944
54044474
309787037
370745311
384549882
405862830
269450900
425721385
91576611
97409519
254113311
267489265
69997672
122220263
154872375
142276270
110428269
289793076
380589029
426077080
129319156
29344935
361034196
387079085
382331352
375225453
360630575
383390264
290348383
281459670
318608749
271581073
311890977
451599528
394561119
295599256
50309953
355703913
446549905
412014494
369864738
290348382
90919952
388104525
143257766
24094603
304774444
237185205
89643259
147950620
24364065
203189770
99869022
394137592
288185138
29960110
327017634
23434737
25155310
320525204
159510109
284450803
160268701
28230919
350995812
21755546
288391628
349827430
281541555
16740101
69679391
161450762
117256577
147576037
379931600
48188920
238176110
89510024
158324245
16102323
458478250
138361973
232967666
41330864
322307342
294176967
101929303
1717732429
232967440
154089169
30329585
169177766
359496368
266980320
158002130
229510866
341544930
258777137
233087860
83210867
289539327
15247229
447061717
260647166
90504905
103633434
120757718
120960812
153951307
154716798
158170594
308034948
33878688
399144800
231702397
349095149
382437043
299798795
360156606
300038935
290131778
287156968
163539739
224297258
391949880
236445129
266593143
267561446
274662200
365733349
408203470
201248411
417676622
219850915
230127302
232540264
232612416
232976128
52368076
233684822
237222864
274762761
278348461
288735205
70440470
355867695
424865156
467179528
158561566
142394656
198241702
234523599
237200747
286923464
417948359
445859771
234994474
233681149
233390838
256621916
358631536
1400770435
219852882
229747848
229770036
267263253
279177746
199688472
219015370
219852584
219854185
229536616
237104103
258777134
263003176
293687315
356867115
185405474
186000935
232679662
233735068
277014266
287190564
294179389
405904232
11111899
136848581
137284119
15565627
165523947
167098530
89020549
195199644
256886630
266688542
274942910
275111900
330332501
345996087
357457104
387664866
387664868
395171208
42123111
89759617
92783821
160708862
260128333
269701147
387834907
231736113
69747919
364186197
403224672
199444169
116483514
158025009
164173105
365683032
357972447
275501623
416624606
410153553
330468175
230017325
367099243
120602501
129539786
136971594
155005217
155114483
164150539
176899385
190430205
190442486
190743990
240613164
249812036
274170255
313506357
328167090
329864959
343019899
343442463
346338552
62483237
365389353
389182138
416987878
430528566
431156009
468472950
468845640
64553698
66783360
258801269
259126549
259129875
328750515
343628284
377293776
417931607
420112589
198390247
199376584
191284318
311035838
321857016
333473672
346418409
128501004
2041563029
377304435
138968089
25375553
293954617
375506058
198356533
229650439
232982558
261136679
235683377
237232044
258514800
326114850
331034236
64836837
430677414
415741431
272828463
382302241
377739433
376682699
434718964
269509393
270238522
470709084
376637093
455962313
427761355
272049972
403287048
269238073
355636844
17005768
188768068
190998418
236887394
240968774
243185500
283722336
220435095
284441182
306263608
306955329
352413427
427654774
432549364
240681314
409794137
421308357
393940766
335483600
197650870
452803785
67309890
233541860
354594208
15692883
411608801
431148743
384045439
371673488
316402246
414870287
271893367
377420580
329145325
410528770
428065977
292321872
302773669
307111282
316254876
327011842
332154944
348135793
354400186
403136413
354469661
370759867
374400599
403256331
418987806
444415148
458914949
52041724
366074069
367102581
387413037
314338017
276380902
313761775
312259170
312469860
354600221
420288086
445137888
252636888
389525208
318746829
319068154
431585347
127425841
409520860
191146556
241065596
326919774
299158887
441732151
405794804
320506985
117322779
220518305
245462406
249862365
256414077
259151170
284050395
285666479
140691463
285674856
285677945
348673213
79395355
396562848
22843856
184679932
154927364
116608612
350743714
122485078
138168780
154867950
71854745
82010657
186599508
192372961
201154493
385105624
431899140
68152139
129979528
253917293
187029841
139375960
73448352
118301361
101037590
26433869
138017750
264678534
268403451
272625214
317397615
317507345
322202434
376838000
377144784
388076005
407394748
461387302
470852531
157586003
424435940
284475976
310003988
179317684
317597583
51024887
201186294
230086768
269892793
286355915
28900646
121966220
183120439
267574918
268334473
353475866
396740648
422756130
470381900
27677846
286561122
288631580
311121985
312122956
339538183
353367071
354006740
368536386
409183335
417705690
428679607
441739020
468828873
470315428
73104318
8400842
96291218
9837861
259168516
367366318
58542531
425997655
219857012
219860288
229455001
233602827
23650642
371210825
95129101
137500798
240148934
309257814
445805961
461662295
67926921
239154970
142090065
14336130
29857954
356473034
51234631
71431780
81212286
86396382
130181866
285048486
298666530
371234684
53427308
408618999
159418353
86280613
450327768
172518755
207141131
304142124
286916251
135083444
138819293
368435330
307210830
287080092
289580577
367858035
408636441
272086159
420112587
67666096
8767448
137906197
262530407
457138169
252479260
85293053
332064670
4897275
9348006
21535395
29191624
39699648
67646988
251848941
99834717
137881699
160045097
207468071
162689341
300871545
165987272
168699373
404505029
258871793
198108326
198385543
54002556
219824469
100100827
198153540
8967242
17993892
119584412
166648874
180695581
307734817
347329162
76923707
373693175
376524552
377290815
233720539
393831507
82308728
142381532
142387023
229400092
390651552
232982938
183979262
20182165
61098812
260849386
293435336
142087638
212957629
153078576
77031414
122612091
162802770
448589187
152852327
159951311
29830212
334911765
302659412
400323948
141663464
190271688
295354126
293708935
441462736
298663873
268823307
176956893
260609205
401604346
271478281
10837041
206498307
237320326
237922465
49617263
65347776
120585579
268532343
70524163
313891529
164767175
277871306
348684813
348835438
166836920
253132689
467281353
383531859
458856474
458857720
12421862
127793615
89535068
162246865
372172128
389352124
100566492
369455629
150098860
358107516
467971286
260298958
381856447
90850770
142937186
258804746
686072378
118327550
190081497
179033846
219366908
161156159
324395151
309792357
457939414
82707763
147340931
453464017
445903569
275384718
429295277
410214986
371188886
356453768
316937670
212253390
425561347
144440290
441420236
168871868
318753380
439867639
1167538
231721005
170729775
4294779
219208037
220479565
259377017
439610306
70887357
350618622
26547036
136916387
138294130
188589164
198588220
368287008
61733521
129432342
394722182
389238529
388130235
449197831
192790476
158623531
411839167
32949762
293612446
31114545
117843067
455036659
452810327
332660287
332534326
269077474
176314383
268766053
357416482
357501308
159781361
39903405
236312126
11996814
255930614
394050135
335996558
336456596
445254275
98494121
349786918
152714791
264303333
160148385
373453507
1449756
219151731
328934463
134315574
382188882
130611752
443556801
439456714
437893926
427279997
54364414
269424395
270333769
198485881
219821826
47484268
232568235
8348911
459837008
282498590
97568467
263179590
279740441
34466256
91869778
468574941
363761216
159873822
1100766816
315755496
378355116
326732851
403308915
55650590
285542903
327577308
289164482
77044471
184240683
52689469
124778445
224225541
170103435
124702477
281979481
280212554
279989567
148233571
373785851
115524421
141663460
417931300
260271203
27491137
115446313
329148988
120610833
48178229
169249234
149601126
269333648
36574157
319735319
302766000
251209368
321669174
441738827
197959526
399967279
270604417
341419787
149845414
73540072
81247740
224313733
229742722
279741379
202426247
321668398
356919658
229791084
441765914
235678745
142748283
279982557
230386397
204376737
61980227
274599700
349488688
402026209
207501148
300812741
444013020
350293646
204317710
294500964
144043410
155491828
92226327
400476523
233503636
233497719
393911494
446549906
293527670
394287035
180991313
88902249
230001847
258920431
200723869
239816546
239638934
59859387
348755728
258510872
459997997
392476080
356235833
1400212743
54464870
422838133
279212407
17416749
236387002
389900760
311408969
24358417
29959761
100267480
100589632
103751498
350445771
102713734
7548817
62530991
68007716
157698565
12862099
420645189
91987762
172370679
166739520
178879588
19684256
272212970
77156657
272213425
429302040
308098254
453789494
159742538
116242971
116264089
21744120
21832928
101721385
320798691
27848472
358516596
75878355
76419763
219766989
124095888
9727392
31656385
39414571
344085117
401125028
229285649
12036590
37749396
189625051
37718056
232038798
183532609
437261733
44745133
50712784
53458803
53750200
98283926
98545929
339522221
308425348
102192004
183537452
363851359
112099249
112604564
114299824
336128819
336267424
308172249
399860444
287256467
88992642
158916431
233569098
305048087
189620016
332558858
439366538
201177276
9006668
176220787
63898957
268914377
70513361
371443216
118956453
143143769
14344979
207077681
157266693
183985250
160578764
162922904
386259537
172598832
125739286
176685457
178289267
268301217
325172035
230267547
23389848
395393265
406855039
428787891
461591646
258402425
298495970
342642208
55652896
366563452
284564230
49967354
382602147
32487566
9725627
403288821
120916706
231703293
211438925
167009792
308919449
461080504
357536526
127315102
460140752
31268146
230982885
327663613
394509844
242536549
166184426
160162987
364075352
260043723
293567206
405717754
123495874
123233041
164892194
237913194
155867025
339250695
116257066
49710555
361998994
188593930
284254253
453289469
282091493
275562670
9032368
321436679
286696848
29336129
22020459
322862882
175476629
306547699
309436531
305739565
254629854
382474101
284747017
467783290
281196902
445751830
27244707
188570092
374847873
327952677
304950588
303883880
243641947
21113347
117689799
86451883
278968371
139285736
463203560
462162963
441334829
103245940
242460075
228381868
40779013
106224626
373576942
20892672
470974162
458419328
220396259
29117085
361343239
287145649
141631253
112037203
76505260
358070912
89876424
67247610
27916356
27844066
294599100
17865622
291147951
16187321
167418898
308073360
155995204
841226527
34505005
166697854
468977648
400395395
386297468
383666033
271167979
269269740
271042173
253030300
393251073
373614579
289661991
138497780
207084429
45684223
454248975
169765334
31697707
172754786
193708920
169461816
1965256662
169187982
160390955
220016044
1976308113
239136269
95660472
229091748
39077574
145750719
390157607
262530873
369861731
262531275
337274055
327210623
310267134
139285832
306648160
396133015
358186451
316606244
305478010
295413003
156816238
149918151
300810086
357538688
303867090
464067218
114749636
463681005
305512837
194795551
194179013
440113053
267650535
13023738
267867517
220076110
124379043
5024743
452006073
58046864
131581531
41865539
391903064
267484653
233948455
435861696
398912927
1979500576
78775584
105801221
131581522
151483286
29781292
428699140
376740324
412259468
146244533
55452495
464300749
280655495
190981760
155986102
131036011
455784423
189380158
429414530
80478272
61205803
453230066
268042363
114103134
98286422
120723776
104022675
185482513
184670625
130191319
116156517
129881395
175079720
173860688
419419534
69838258
71854732
374778982
81231810
182470056
277103955
178162579
387342052
177612321
285524410
61117473
9102327
80174172
153197346
152685831
354151219
346626688
9033144
50943163
458876004
34551972
437156845
172630205
150030205
412257781
360816293
7904580
415969574
293978434
286099128
144970275
283702603
77031413
285272237
28873762
245509452
240823272
155807906
151930063
123106490
4999813
146836153
66356824
466318137
419946164
238162973
132320310
208030798
259506033
201233610
290302097
392112968
372596796
149282072
76420654
8599009
157236902
268604331
48506505
75262942
256364928
27318774
37770169
312548415
20182780
604863428
470911286
444413256
219388773
420446142
372505528
347011522
169532369
192520375
82302240
63211674
122441491
264508014
159098316
399794420
64531556
126606859
1528696
377873569
239332587
27990610
209752908
137903329
99224131
47911178
268372005
284528889
35857242
83053699
395773226
379629854
259701242
352682207
77102895
75208638
74484886
74197917
48276576
118308828
341272282
151920165
269269546
267572272
139528693
268924036
193336820
120826158
305943739
406190563
52640302
142532090
247873937
59843967
284305328
120896927
363635669
407146536
384386061
239372503
349972412
257605131
243014114
49705089
257567854
387603144
367913453
367287018
166833457
307956396
255918903
459942762
266843799
366443426
436875934
456862677
85593751
301289516
398572544
139733308
404243877
439842788
369480087
427332229
333657795
36592530
39926974
380887434
170102285
279605855
176984236
236775063
235684392
153065527
44898913
144193715
31374837
452808876
35022727
262662119
376939759
418761354
437704321
26017005
380907135
262715204
102264230
60074373
365639282
332630868
268439377
162577466
159334269
7020254
38686737
404518509
435339847
610976842
206284139
98796344
204650483
271169413
172464366
306362738
100389539
176778112
399444057
310002617
167754523
289316336
256722647
188989177
47617038
178959058
443658196
166184428
399642071
7439481
78055054
77228304
349576261
400786146
149126400
137402055
48451130
317548889
126772538
339672028
206466531
237235093
100990000
354944123
389371332
138364831
27769688
273231214
219854519
120255950
393414358
374200604
427348923
80029842
418971787
230075120
198616607
7624182
300011941
133505138
44745077
314724818
137683938
164458714
356868487
122785299
399954349
158555987
159725995
307809773
9804616
1001477809
92359850
141616639
141488193
170634116
71396541
420803693
288471040
417646390
257060897
408729765
325680697
32499655
343708863
394918211
97766057
384744828
232608943
467651916
437856897
27039476
19155785
68577662
4646810
1950736
97735908
422655579
99330090
86263325
271900960
18017227
165464482
371711170
279947414
137157546
152476657
470171739
467331291
461538935
13021029
341805908
379723086
107728509
464646604
143350972
284326455
293457754
56399553
84339983
89702406
404421005
176831592
250386181
382391899
156648452
49899799
377165123
339733013
206541859
316916655
366484980
35315453
307958020
17150865
337129672
405484221
58824746
398733009
436873727
139118482
23769326
1101909431
456042145
435167167
29960109
289988797
178284730
426017070
394357918
424747720
1405997635
70899085
141412823
344600402
271354351
271042217
257774438
270380593
367333043
279251651
408159788
95057860
117979897
121660904
158551257
63452790
122596693
22233480
179034327
164786087
158241252
4616072
165202476
71401634
20178111
335489455
305550963
178155732
37242226
94986319
32408928
187861378
108939482
114103136
318054782
158388163
137899948
138359318
243333538
48217457
138644215
27774415
299220166
33521996
449197624
264460005
33692729
219379012
155947004
154293917
444523623
1129033
141405814
319282294
43647325
126357909
113295476
157528286
117979694
95122849
42821097
270468559
219041246
230055368
108645766
195093356
105387356
69356857
32830028
323658120
311183180
71582156
294315741
293607057
277128619
134200185
219016883
40055053
295807723
350044062
192826603
184869170
315002523
258557847
318209162
4918918
282485660
424196109
134537478
68322189
185226925
147895461
200593988
326347927
274122380
312899686
202468443
44737596
374180079
443616612
277833995
458686847
386435344
408310006
361711730
186812530
172871230
219466803
403693875
399956873
366411016
176868951
411697517
407966340
462715015
423275733
219164808
268644785
438490744
250111245
241102583
387690507
58825110
456305193
466206508
170849515
375942197
418604868
283419843
287474726
459730973
354619337
466390120
248853232
272366748
407146538
274138511
243244680
117275513
366631954
422653398
302895996
246965431
144700903
243153196
388804061
55315929
323687123
14570099
456945304
59003115
17307715
302814895
40292751
446616059
110936761
398895470
273874849
151724385
391958006
374530847
305243225
319968129
307733361
7059054
6893917
23113034
303432813
69672493
425206121
17409453
203214138
437011608
5882269
281909674
459762279
268405086
137543637
207110080
328081248
151759246
243921117
399402994
466382581
303055194
388909695
178217113
18310799
330687113
453211454
184892124
63189173
19028197
434226736
26826078
203214081
14770122
16005254
26054627
280210963
113919944
209459275
101011575
224418572
355732304
74482749
366410512
97735297
350348197
440777904
239977528
203289099
234825296
366602797
234112540
9155187
377064495
132534906
427352241
428685938
262499797
260708537
335590096
322807371
75427473
119292328
366568760
332022997
306902029
27064468
20096620
237751146
241174783
165297570
407591297
154220877
413248763
219467837
452866790
431999925
312221462
95010343
172110606
175236511
38087018
366576758
350020859
393495970
202428245
8260536
200322593
347430350
420779000
119585136
1003831
373729723
457743020
455096220
380619414
281885301
173103335
366622912
40954422
257527578
124029677
388811663
115564354
23863106
1133072
455135327
358072664
468987719
49254857
60286662
115010361
6892385
363548415
308307606
330690135
436099179
5800958
53593457
307377219
13349647
461239485
175772482
368805700
181949561
311133118
454069765
17746821
98669309
49428710
149969625
28643432
50618703
29374525
239722954
37168957
6653897
209464063
368739874
460396820
193634953
123482865
292797572
319783554
22529346
408549705
218795833
193628179
298049015
87044036
36440357
83275782
36352297
103865797
148673433
406443564
419411415
27649847
424699834
259172249
238197709
303364023
92449173
151825527
281541545
404610583
91051152
146208651
431701493
420814525
348054109
83092282
288144647
78672342
46772529
121490076
151959065
158588995
137151335
81429971
164652245
299087490
120692092
158657354
377780790
145982812
159054620
101395259
399870368
437740083
349373192
142277868
263203229
169226822
299876474
27534138
63283780
352011875
120317234
134396419
259233660
139104940
102734241
121731834
48353358
123357864
123309556
379929661
52005579
261135533
22221375
148523092
365952328
280206394
286201103
53728859
57984377
288246496
327369524
291751373
334597566
291685334
65412605
168281028
365781372
142211778
33153766
35009898
255851356
341444900
56231866
250707118
419523962
262746281
245392284
292152376
388076422
49043968
397362481
157230659
449951606
281408474
370877263
354285962
9385460
915110182
35516889
166527623
437248515
4610830
49735922
301235044
422618449
278892590
352924930
194736418
272050287
145027461
453064665
353459965
293853437
285233023
36734222
48103627
308050066
9443323
392681545
122262940
97158538
349790953
48476907
162729620
429304876
197643976
153651591
147797743
271424111
372207328
348755723
53189332
434100688
281731203
271431851
299089652
294283951
18318288
48448369
122375047
350814622
268159158
339591840
35883621
256349966
98613492
53735810
54085154
151728428
41422753
131979339
20988926
262781201
80275202
19342878
146463781
274002141
75650448
54962195
55092869
341297143
380517859
294090620
106114491
364408162
187532854
328513434
82362447
15827263
73723286
174328045
232941965
15682927
277987172
412961700
375199523
210083929
129107501
118021229
423903685
73244652
353586703
147977348
126171392
270841724
294173437
452483795
146261607
273774284
329709756
190496853
117068362
86005116
101955023
425817867
196286587
467006627
289125016
128463355
141227133
51637609
26583436
432008938
63303499
269217040
124573851
35377903
104195270
441546821
296898634
166190643
199162630
345333936
267527924
97921547
347442932
157568289
147660201
287329267
297153209
199671901
144956678
188876052
239541449
436478932
296739893
432422552
2621212
187309502
15445551
437444661
46020827
145368316
187278212
50171060
442530946
126325985
11270200
77202722
104024556
71841620
434234955
219205407
189013222
449050247
449050248
44792534
146467675
146434840
249067445
279999655
5109298
265077027
141776043
27635334
17129975
271749758
436575927
26078330
344416349
68952448
336732544
301258470
250977648
119262291
102068384
12611594
179155220
179159972
178367144
445586472
453209605
280437559
177722855
125894957
409459226
333821572
133654092
347098457
268371979
5772442
93594834
113921235
83181153
261141602
55390413
435673126
51318828
410245915
96847781
130633912
301031110
14614418
271898990
169504920
11439959
127476180
177126182
148659924
33091633
425220920
52548453
113553629
108835813
93963408
317951248
142918609
341729521
54390047
41875043
