kepid,orbital_period,transit_duration_hr,transit_depth_ppm,planet_radius_earth,stellar_temp_k,stellar_radius_solar,stellar_mass_solar,impact_parameter,equilibrium_temp,signal_to_noise,target,source,tid,stellar_density,duration_over_period,depth_per_planet_radius,target_id,exominer_score
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.927
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.927
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.927
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.927
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.368
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.368
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.368
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.368
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.247
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.247
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.247
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.247
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.223
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.223
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.223
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.223
,6.2586065,3.201,813.0,2.51593,5729.0,0.98,,,1087.0,,1,TESS,142276270.0,,0.021310654234621727,128.43795131139603,142276270.0,0.127
